id,UDALERRIA_KODEA/COD_MUNICIPIO,UDALERRIA/MUNICIPIO,EKITALDIA/EJERCICIO,EDUKIONTZI_KODEA/COD_CONTENEDOR,longitude,latitude
474,12,BAKIO,2020,47,515251.22,4807940.77
475,12,BAKIO,2020,48,515309.75,4808220.53
476,12,BAKIO,2020,49,515493.18,4808423.66
477,12,BAKIO,2020,50,515672.94,4808520.57
478,12,BAKIO,2020,51,517529.12,4809813.07
479,12,BAKIO,2020,52,515038.68,4807192.35
480,90,BALMASEDA,2020,1,484214.06,4782797.18
481,90,BALMASEDA,2020,2,484062.5,4782431.83
482,90,BALMASEDA,2020,3,484061.62,4782429.02
483,90,BALMASEDA,2020,4,483932.28,4782431.27
484,90,BALMASEDA,2020,5,483971.58,4782325.77
485,90,BALMASEDA,2020,6,483768.4,4782075.07
486,90,BALMASEDA,2020,7,483700.97,4781995.21
487,90,BALMASEDA,2020,8,483671.33,4781950.87
488,90,BALMASEDA,2020,9,483636.83,4781882.75
489,90,BALMASEDA,2020,10,483934.67,4782431.49
490,90,BALMASEDA,2020,11,484347.56,4782757.9
491,90,BALMASEDA,2020,12,484351.72,4782481.01
492,90,BALMASEDA,2020,13,484167.4,4782321.49
493,90,BALMASEDA,2020,15,484278.65,4782643.5
494,90,BALMASEDA,2020,16,484494.47,4782669.06
495,90,BALMASEDA,2020,17,484484.23,4782864.97
496,90,BALMASEDA,2020,18,483841,4782173.5
497,90,BALMASEDA,2020,19,484060.53,4782426.52
498,90,BALMASEDA,2020,21,484044.66,4782117.21
499,90,BALMASEDA,2020,22,484348.1,4782755.83
500,90,BALMASEDA,2020,23,484210.36,4782798.5
501,90,BALMASEDA,2020,24,484334.23,4782598.42
502,90,BALMASEDA,2020,25,484459.66,4782220.05
503,90,BALMASEDA,2020,26,484349.21,4782480.14
504,90,BALMASEDA,2020,27,483842.53,4782175.56
505,90,BALMASEDA,2020,28,484153.01,4782403.29
506,90,BALMASEDA,2020,29,483762.25,4782601.28
507,90,BALMASEDA,2020,30,483963.17,4782038.77
508,90,BALMASEDA,2020,31,485313.74,4783398.38
509,90,BALMASEDA,2020,32,483769.28,4782259.01
510,90,BALMASEDA,2020,33,483440.54,4782857.22
511,90,BALMASEDA,2020,34,483961.53,4782037.27
512,90,BALMASEDA,2020,35,483767.31,4782072.91
513,13,BARAKALDO,2020,1,500576.37,4793948.4
514,13,BARAKALDO,2020,2,499846.06,4793116.7
515,13,BARAKALDO,2020,3,499870.56,4793657
516,13,BARAKALDO,2020,4,501817.74,4793141.77
517,13,BARAKALDO,2020,5,499989.14,4793757.71
518,13,BARAKALDO,2020,6,501567.01,4792894.19
519,13,BARAKALDO,2020,7,500585.15,4794314.13
520,13,BARAKALDO,2020,8,500588.73,4794365.62
521,13,BARAKALDO,2020,9,500659.46,4794220.7
522,13,BARAKALDO,2020,10,500483.3,4793114.55
523,13,BARAKALDO,2020,16,499798.42,4793637.17
524,13,BARAKALDO,2020,17,499668.94,4793264.03
525,13,BARAKALDO,2020,19,501035.33,4793291.64
526,13,BARAKALDO,2020,20,500541.82,4793432.18
527,13,BARAKALDO,2020,21,500285.24,4794278.67
528,13,BARAKALDO,2020,22,500609.43,4794059.73
529,13,BARAKALDO,2020,23,500585.49,4794160.65
530,13,BARAKALDO,2020,25,500655.11,4794148.08
531,13,BARAKALDO,2020,26,500642.3,4793929.76
532,13,BARAKALDO,2020,27,500613.9,4793876.43
533,13,BARAKALDO,2020,28,500746.53,4793877.2
534,13,BARAKALDO,2020,29,500767.5,4794083.81
535,13,BARAKALDO,2020,30,500633.8,4794061.14
536,13,BARAKALDO,2020,31,500781.08,4793223.09
537,13,BARAKALDO,2020,32,499754.67,4793172.2
538,13,BARAKALDO,2020,33,501018.91,4794016.31
539,13,BARAKALDO,2020,34,501028.79,4794091.66
540,13,BARAKALDO,2020,35,499638.81,4793455.05
541,13,BARAKALDO,2020,36,500474.31,4792665.27
542,13,BARAKALDO,2020,37,501275.13,4793842.16
543,13,BARAKALDO,2020,38,501763.09,4792013.31
544,13,BARAKALDO,2020,39,501333.1,4793921.19
545,13,BARAKALDO,2020,41,500038.96,4793737.1
546,13,BARAKALDO,2020,42,500099.45,4793662.1
547,13,BARAKALDO,2020,43,500157.98,4793744.05
548,13,BARAKALDO,2020,44,500168.1,4793658.84
549,13,BARAKALDO,2020,45,500258.29,4793728
550,13,BARAKALDO,2020,46,500241.97,4793664.38
551,13,BARAKALDO,2020,47,500339.44,4793745.9
552,13,BARAKALDO,2020,48,500393.95,4793630.99
553,13,BARAKALDO,2020,50,500430.39,4793766.17
554,13,BARAKALDO,2020,51,500532.01,4793618.22
555,13,BARAKALDO,2020,52,500526.68,4793705.91
556,13,BARAKALDO,2020,53,500576.82,4793746.56
557,13,BARAKALDO,2020,54,500583.36,4793600.54
558,13,BARAKALDO,2020,55,500588.9,4793685.76
559,13,BARAKALDO,2020,56,500686.81,4793771.83
560,13,BARAKALDO,2020,57,500711.07,4793711.78
561,13,BARAKALDO,2020,58,500792.88,4793743
562,13,BARAKALDO,2020,59,500773.94,4793842.73
563,13,BARAKALDO,2020,61,500822.8,4793779.98
564,13,BARAKALDO,2020,62,499767.31,4790603.68
565,13,BARAKALDO,2020,63,500945.74,4793655.22
566,13,BARAKALDO,2020,65,500665.9,4793997.19
567,13,BARAKALDO,2020,66,501155.82,4793659.15
568,13,BARAKALDO,2020,67,501076.19,4793602.67
569,13,BARAKALDO,2020,68,501119.27,4793674.76
570,13,BARAKALDO,2020,69,501168.52,4793813.41
571,13,BARAKALDO,2020,70,501149.42,4793574.81
572,13,BARAKALDO,2020,71,501205,4793663.5
573,13,BARAKALDO,2020,73,501354.87,4793845.64
574,13,BARAKALDO,2020,74,501283,4793644.66
575,13,BARAKALDO,2020,76,499967.49,4793560.19
576,13,BARAKALDO,2020,77,500131.33,4793570.38
577,13,BARAKALDO,2020,78,500185.18,4793576.35
578,13,BARAKALDO,2020,79,500302.79,4793589.25
579,13,BARAKALDO,2020,80,500201.07,4793349.02
580,13,BARAKALDO,2020,81,500358.18,4793283.22
581,13,BARAKALDO,2020,82,500359.36,4793416.02
582,13,BARAKALDO,2020,83,500521.8,4793324.1
583,13,BARAKALDO,2020,84,500617,4793338.31
584,13,BARAKALDO,2020,85,499677.55,4793529.63
585,13,BARAKALDO,2020,86,500650.29,4793438.81
586,13,BARAKALDO,2020,87,500676.27,4793577.78
587,13,BARAKALDO,2020,88,500722.53,4793438.6
588,13,BARAKALDO,2020,89,500738.09,4793330.2
589,13,BARAKALDO,2020,90,500839.06,4793369.23
590,13,BARAKALDO,2020,91,500828.82,4793426.68
591,13,BARAKALDO,2020,92,500979.29,4793401.34
592,13,BARAKALDO,2020,93,500992.87,4793484.06
593,13,BARAKALDO,2020,94,501062.94,4793461.85
594,13,BARAKALDO,2020,95,501169.12,4793502.84
595,13,BARAKALDO,2020,96,501271.92,4793561.29
596,13,BARAKALDO,2020,97,501174.14,4793434
597,13,BARAKALDO,2020,98,501314.46,4793562.49
598,13,BARAKALDO,2020,99,501306.75,4793493.1
599,13,BARAKALDO,2020,100,499949.75,4793105.1
600,13,BARAKALDO,2020,101,500060.08,4793112.03
601,13,BARAKALDO,2020,102,500055.94,4793282.89
602,13,BARAKALDO,2020,103,500150.6,4793167.33
603,13,BARAKALDO,2020,104,500006.33,4793653.2
604,13,BARAKALDO,2020,105,500293.66,4793177.41
605,13,BARAKALDO,2020,106,500354.17,4793034.42
606,13,BARAKALDO,2020,107,500407.79,4793253.42
607,13,BARAKALDO,2020,108,500426.29,4793177.97
608,13,BARAKALDO,2020,109,500415.09,4793141.21
609,13,BARAKALDO,2020,110,500549.34,4793251.36
610,13,BARAKALDO,2020,111,500644.75,4793279.67
611,13,BARAKALDO,2020,112,500684.58,4793201.4
612,13,BARAKALDO,2020,113,501558.89,4793171.08
613,13,BARAKALDO,2020,114,501651.59,4793167.09
614,13,BARAKALDO,2020,115,501896.84,4793123.14
615,13,BARAKALDO,2020,116,500535.17,4792133.25
616,13,BARAKALDO,2020,117,499661.52,4792742.35
617,13,BARAKALDO,2020,118,499786.1,4792687.48
618,13,BARAKALDO,2020,119,501521.13,4792759.31
619,13,BARAKALDO,2020,120,501518.28,4792842.47
620,13,BARAKALDO,2020,121,501603.62,4792687.56
621,13,BARAKALDO,2020,122,501622.96,4792789.69
622,13,BARAKALDO,2020,123,500147.77,4792712.41
623,13,BARAKALDO,2020,124,500180.42,4792456.66
624,13,BARAKALDO,2020,125,500358.55,4792433.68
625,13,BARAKALDO,2020,126,501171.59,4792473.45
626,13,BARAKALDO,2020,127,501238.69,4792612.78
627,13,BARAKALDO,2020,128,501311.07,4792504.81
628,13,BARAKALDO,2020,129,501357.87,4792465.36
629,13,BARAKALDO,2020,130,501429.67,4792522.18
630,13,BARAKALDO,2020,131,501411.27,4792582.24
631,13,BARAKALDO,2020,132,501424.96,4792676.79
632,13,BARAKALDO,2020,133,501498.09,4792631.37
633,13,BARAKALDO,2020,134,501591.89,4792595.94
634,13,BARAKALDO,2020,135,501613.67,4792518.75
635,13,BARAKALDO,2020,136,501638.01,4792685.29
636,13,BARAKALDO,2020,137,501711.57,4792659.51
637,13,BARAKALDO,2020,138,500747.58,4792202
638,13,BARAKALDO,2020,139,500701.65,4792243.42
639,13,BARAKALDO,2020,140,500760.83,4792410.83
640,13,BARAKALDO,2020,141,500806.1,4792358.36
641,13,BARAKALDO,2020,142,500888.47,4792395.99
642,13,BARAKALDO,2020,143,500881.63,4792278.13
643,13,BARAKALDO,2020,144,501033.19,4792360.99
644,13,BARAKALDO,2020,145,501289,4792415.03
645,13,BARAKALDO,2020,146,501388.15,4792276.17
646,13,BARAKALDO,2020,147,501420.23,4792391.43
647,13,BARAKALDO,2020,148,501497.07,4792306.33
648,13,BARAKALDO,2020,149,501458.34,4792292.87
649,13,BARAKALDO,2020,150,501516.23,4792262.63
650,13,BARAKALDO,2020,151,501504.38,4792223.38
651,13,BARAKALDO,2020,152,500957.28,4792119.52
652,13,BARAKALDO,2020,153,501003.41,4792120.28
653,13,BARAKALDO,2020,154,501035.96,4792045.47
654,13,BARAKALDO,2020,155,501069.91,4792044.29
655,13,BARAKALDO,2020,156,501153.27,4792031.83
656,13,BARAKALDO,2020,157,501360.66,4792072.64
657,13,BARAKALDO,2020,158,501383.97,4791986
658,13,BARAKALDO,2020,159,501495.16,4792113.43
659,13,BARAKALDO,2020,160,501467.09,4792032.32
660,13,BARAKALDO,2020,161,501495.42,4791908.29
661,13,BARAKALDO,2020,162,501555.92,4791926.08
662,13,BARAKALDO,2020,163,501535.86,4792071.81
663,13,BARAKALDO,2020,164,501579.39,4792094.15
664,13,BARAKALDO,2020,165,500149.74,4792405.7
665,13,BARAKALDO,2020,166,501678.52,4792068.48
666,13,BARAKALDO,2020,167,500408,4791659.5
667,13,BARAKALDO,2020,168,501714.49,4791837.1
668,13,BARAKALDO,2020,169,498684.05,4790227.69
669,13,BARAKALDO,2020,170,501820.33,4791184.22
670,13,BARAKALDO,2020,171,502180.72,4789337.53
671,13,BARAKALDO,2020,172,499637.28,4793347.08
672,13,BARAKALDO,2020,173,501970.26,4792838.68
673,13,BARAKALDO,2020,174,501799.18,4792151.46
674,13,BARAKALDO,2020,175,500836.21,4793506.69
675,13,BARAKALDO,2020,176,501645.52,4793059.77
676,13,BARAKALDO,2020,177,500405.03,4792232.33
677,13,BARAKALDO,2020,178,501001.96,4794575.73
678,13,BARAKALDO,2020,179,499739.24,4793600.52
679,13,BARAKALDO,2020,180,499197.04,4792942.96
680,13,BARAKALDO,2020,181,500216.53,4793178.82
681,13,BARAKALDO,2020,182,498330.14,4789997.94
682,13,BARAKALDO,2020,183,500494.03,4792242.75
683,13,BARAKALDO,2020,185,500059.86,4792764.24
684,13,BARAKALDO,2020,187,499454.89,4792710.05
685,13,BARAKALDO,2020,190,500262.69,4792275.48
686,13,BARAKALDO,2020,191,501312.57,4792094.96
687,13,BARAKALDO,2020,192,501273.95,4792587.64
688,13,BARAKALDO,2020,193,501439.91,4792449.87
689,13,BARAKALDO,2020,194,501752.35,4792731.18
690,13,BARAKALDO,2020,195,500238.29,4793012.95
691,13,BARAKALDO,2020,196,500617.65,4792257.18
692,13,BARAKALDO,2020,197,501189.97,4791879.6
693,13,BARAKALDO,2020,198,501042.96,4791805.73
694,13,BARAKALDO,2020,199,501925.53,4790175.66
695,13,BARAKALDO,2020,200,500190.44,4792298.03
696,13,BARAKALDO,2020,201,500215.67,4792481.37
697,13,BARAKALDO,2020,202,501910.47,4792655.87
698,13,BARAKALDO,2020,203,500995.23,4792235.65
699,13,BARAKALDO,2020,204,500146.44,4794089.4
700,13,BARAKALDO,2020,207,500083.46,4793826.22
701,13,BARAKALDO,2020,208,500871.32,4793731.53
702,13,BARAKALDO,2020,210,500463.78,4792367.22
703,13,BARAKALDO,2020,211,500195.61,4794067.95
704,13,BARAKALDO,2020,212,500184.56,4792502.52
705,13,BARAKALDO,2020,213,500249.99,4794371.13
706,13,BARAKALDO,2020,214,499587.86,4792853.16
707,13,BARAKALDO,2020,215,500994,4793986.39
708,13,BARAKALDO,2020,216,500845.16,4793236.75
709,13,BARAKALDO,2020,217,501430.04,4793845.88
710,13,BARAKALDO,2020,218,500743.24,4794030.69
711,13,BARAKALDO,2020,219,500592.12,4793019.04
712,13,BARAKALDO,2020,220,501543.35,4792645.59
713,13,BARAKALDO,2020,221,501714.51,4793032.67
714,13,BARAKALDO,2020,222,500178.77,4793089.6
715,13,BARAKALDO,2020,224,501541.94,4793075.13
716,13,BARAKALDO,2020,225,501711.16,4793825.67
717,13,BARAKALDO,2020,225,501338.09,4793987.75
718,13,BARAKALDO,2020,226,501421.63,4794010.53
719,13,BARAKALDO,2020,228,501273.59,4794503.16
720,13,BARAKALDO,2020,229,501441.69,4791744.55
721,13,BARAKALDO,2020,230,500787.68,4793589.94
722,13,BARAKALDO,2020,231,501010.49,4793582.6
723,13,BARAKALDO,2020,232,499913.3,4793093.17
724,13,BARAKALDO,2020,233,501903.34,4792453.77
725,13,BARAKALDO,2020,234,501178.96,4793801.28
726,13,BARAKALDO,2020,235,500390.7,4791508.66
727,13,BARAKALDO,2020,236,498686.34,4790226.93
728,13,BARAKALDO,2020,237,501241.31,4792586.01
729,13,BARAKALDO,2020,239,500532.94,4791493.7
730,13,BARAKALDO,2020,240,500417.92,4791255.13
731,13,BARAKALDO,2020,241,500534.46,4792977.19
732,13,BARAKALDO,2020,242,499874.02,4792746.46
733,13,BARAKALDO,2020,244,500759.73,4792484.34
734,13,BARAKALDO,2020,245,500600.77,4792390.11
735,13,BARAKALDO,2020,246,501200.99,4793586.97
736,13,BARAKALDO,2020,248,499589.26,4792548.28
737,13,BARAKALDO,2020,249,500320.35,4792570.61
738,13,BARAKALDO,2020,252,498987.95,4790158.76
739,13,BARAKALDO,2020,253,498531.01,4790210.48
740,13,BARAKALDO,2020,257,500412.9,4791577.95
741,13,BARAKALDO,2020,259,500574.37,4792331.22
742,13,BARAKALDO,2020,260,500134.37,4793571.36
743,13,BARAKALDO,2020,261,501901.86,4793214.29
744,13,BARAKALDO,2020,262,500969.77,4791819.47
745,13,BARAKALDO,2020,263,500974.1,4791936.15
746,14,BARRIKA,2020,1,502296.53,4804774.29
747,14,BARRIKA,2020,2,502362.61,4804658.94
748,14,BARRIKA,2020,3,503050.82,4806052.08
749,14,BARRIKA,2020,4,503758.56,4805785.7
750,14,BARRIKA,2020,5,503146.51,4806017.72
1001,17,BERMEO,2020,33,521848.7,4807147.42
1002,17,BERMEO,2020,34,522056.21,4807109.15
1003,17,BERMEO,2020,35,522006.74,4807363.88
1004,17,BERMEO,2020,36,522079.96,4807384.23
1005,17,BERMEO,2020,37,522128.02,4807527.42
1006,17,BERMEO,2020,38,522601.3,4807197.82
1007,17,BERMEO,2020,39,521126.61,4807826.36
1008,17,BERMEO,2020,40,521129.21,4807826.91
1009,17,BERMEO,2020,42,521692.47,4807550.25
1010,17,BERMEO,2020,43,519395.35,4805959.68
1011,17,BERMEO,2020,44,521965.68,4807435.36
751,14,BARRIKA,2020,6,501745.28,4804498.46
752,14,BARRIKA,2020,7,503088.04,4803732.3
753,14,BARRIKA,2020,8,503840.25,4804973.47
754,14,BARRIKA,2020,9,502630.88,4805526.32
755,14,BARRIKA,2020,10,502485.57,4805838.57
756,14,BARRIKA,2020,11,502983.91,4806075.32
757,14,BARRIKA,2020,12,502533.49,4805741.85
758,14,BARRIKA,2020,13,502297.18,4804772.02
759,14,BARRIKA,2020,14,502333.54,4805481.96
760,14,BARRIKA,2020,15,503517.27,4805349.25
761,14,BARRIKA,2020,17,502823.51,4805860.13
762,14,BARRIKA,2020,19,503083.52,4806251.51
763,14,BARRIKA,2020,20,502833.46,4805962.07
764,14,BARRIKA,2020,21,502565.5,4805795.96
765,14,BARRIKA,2020,23,502567.97,4804476.87
766,15,BASAURI,2020,1,510216.79,4786351.13
767,15,BASAURI,2020,1,509535.82,4787170.83
768,15,BASAURI,2020,3,509490.82,4787350.78
769,15,BASAURI,2020,4,509571.66,4787461.39
770,15,BASAURI,2020,5,509649.68,4787514.84
771,15,BASAURI,2020,6,509108.13,4787376.3
772,15,BASAURI,2020,7,509736.17,4787415.78
773,15,BASAURI,2020,8,509759.36,4787487.98
774,15,BASAURI,2020,9,509770.24,4787273.59
775,15,BASAURI,2020,10,509739.15,4787234.16
776,15,BASAURI,2020,11,509905.92,4787200.44
777,15,BASAURI,2020,12,510021.4,4787346.99
778,15,BASAURI,2020,13,509020.98,4787407
779,15,BASAURI,2020,14,509451.6,4786966.5
780,15,BASAURI,2020,15,508525.4,4787322.59
781,15,BASAURI,2020,16,509375.66,4787072.3
782,15,BASAURI,2020,17,509231.44,4787109.43
783,15,BASAURI,2020,18,509097.44,4787064.44
784,15,BASAURI,2020,19,509143.59,4787167.36
785,15,BASAURI,2020,20,509636.45,4787396.45
786,15,BASAURI,2020,21,508917.15,4787033.49
787,15,BASAURI,2020,23,508624.24,4787178.41
788,15,BASAURI,2020,24,508718.22,4787096.17
789,15,BASAURI,2020,25,508604.65,4787088.43
790,15,BASAURI,2020,26,508541.69,4787188.93
791,15,BASAURI,2020,27,508366.61,4787167.56
792,15,BASAURI,2020,28,508247.13,4787185.63
793,15,BASAURI,2020,29,508342.88,4787336.47
794,15,BASAURI,2020,30,509769.26,4787049.42
795,15,BASAURI,2020,31,508376.84,4787348.34
796,15,BASAURI,2020,32,508441.12,4787411.99
797,15,BASAURI,2020,33,509135.63,4787413.77
798,15,BASAURI,2020,34,508552.18,4787412.79
799,15,BASAURI,2020,35,508749.65,4787291.3
800,15,BASAURI,2020,36,509276.13,4787234.7
801,15,BASAURI,2020,37,509388.67,4787198.4
802,15,BASAURI,2020,38,509473.27,4787516.22
803,15,BASAURI,2020,39,509365.4,4787252.95
804,15,BASAURI,2020,40,509218.91,4787515.66
805,15,BASAURI,2020,42,509106.39,4787374.23
806,15,BASAURI,2020,44,508815.97,4786956.1
807,15,BASAURI,2020,45,508640.78,4786936.99
808,15,BASAURI,2020,46,508518.14,4786954.2
809,15,BASAURI,2020,47,509448.75,4787297.22
810,15,BASAURI,2020,48,509257.74,4787299.35
811,15,BASAURI,2020,49,509215.28,4787375.14
812,15,BASAURI,2020,50,508380.99,4787076
813,15,BASAURI,2020,51,509768.94,4787271.1
814,15,BASAURI,2020,52,508710.97,4787230.7
815,15,BASAURI,2020,53,509275.36,4787157.13
816,15,BASAURI,2020,54,509078.15,4787239.65
817,15,BASAURI,2020,55,508973.44,4787370.21
818,15,BASAURI,2020,56,509301.06,4787319.92
819,15,BASAURI,2020,57,509306.16,4787091.31
820,15,BASAURI,2020,58,509692.6,4787271.65
821,15,BASAURI,2020,59,509799.15,4787385.82
822,15,BASAURI,2020,61,509949.31,4787242.07
823,15,BASAURI,2020,62,509004.62,4787673.12
824,15,BASAURI,2020,63,509269,4787673.7
825,15,BASAURI,2020,64,509059.28,4785952.95
826,15,BASAURI,2020,65,509011.42,4787139.95
827,15,BASAURI,2020,66,509951.05,4787243.69
828,15,BASAURI,2020,67,509181.43,4787361.97
829,15,BASAURI,2020,68,509551.83,4787407.18
830,15,BASAURI,2020,69,509737.3,4787231.89
831,15,BASAURI,2020,70,509427.3,4787138.89
832,15,BASAURI,2020,72,509536.7,4787014.58
833,15,BASAURI,2020,73,509630.53,4787195.48
834,15,BASAURI,2020,74,509694.08,4787526.19
835,15,BASAURI,2020,75,508298.6,4787307.77
836,15,BASAURI,2020,76,509091.78,4785520.29
837,15,BASAURI,2020,77,509138.66,4785727.65
838,15,BASAURI,2020,78,509272.83,4785582.72
839,15,BASAURI,2020,79,509054.6,4785791.24
840,15,BASAURI,2020,80,509100.94,4785911.34
841,15,BASAURI,2020,81,508983.24,4785806.24
842,15,BASAURI,2020,82,509188.68,4785386.5
843,15,BASAURI,2020,83,509246.6,4785806.16
844,15,BASAURI,2020,84,509317.53,4785391.77
845,15,BASAURI,2020,85,509259.29,4785691.13
846,15,BASAURI,2020,86,509171.99,4785565.55
847,15,BASAURI,2020,87,509255.28,4785272.62
848,15,BASAURI,2020,88,509205.15,4785452.29
849,15,BASAURI,2020,89,509044.82,4785443.18
850,15,BASAURI,2020,90,509083.37,4785215.73
851,15,BASAURI,2020,91,509605.4,4787256.65
852,15,BASAURI,2020,92,509573.13,4787744.1
853,15,BASAURI,2020,94,509421.96,4787453.22
854,15,BASAURI,2020,95,509576.27,4786753.56
855,15,BASAURI,2020,96,508808.41,4787078.49
856,15,BASAURI,2020,97,509485.59,4787271.02
857,15,BASAURI,2020,99,509041.44,4785853.19
858,15,BASAURI,2020,100,508887.5,4785804.8
859,15,BASAURI,2020,101,509246.51,4785316.24
860,15,BASAURI,2020,102,509645.44,4786362.24
861,15,BASAURI,2020,103,510707.08,4786584.7
862,15,BASAURI,2020,104,508298.54,4787173.55
863,15,BASAURI,2020,105,509022.96,4787307.06
864,15,BASAURI,2020,106,509065.34,4787454.9
865,15,BASAURI,2020,107,509338.46,4787443.12
866,15,BASAURI,2020,108,510365.8,4786623.85
867,15,BASAURI,2020,109,508713.37,4787229.73
868,15,BASAURI,2020,111,509511.3,4787110.68
869,15,BASAURI,2020,112,509852.11,4787137
870,15,BASAURI,2020,114,508209.47,4787438.19
871,15,BASAURI,2020,116,508212.66,4787231.38
872,15,BASAURI,2020,117,508813.88,4787143.6
873,15,BASAURI,2020,119,509651.11,4787122.38
874,15,BASAURI,2020,121,510057.36,4787076.1
875,15,BASAURI,2020,122,508984.64,4785733.09
876,15,BASAURI,2020,123,508839.56,4787239.23
877,15,BASAURI,2020,124,510108.55,4786923.61
878,15,BASAURI,2020,125,509556.11,4787073.53
879,15,BASAURI,2020,128,509854.37,4786024.71
880,15,BASAURI,2020,129,509621.79,4785911.4
881,15,BASAURI,2020,130,509181.84,4786096.69
882,15,BASAURI,2020,131,510113.73,4787251.31
883,15,BASAURI,2020,132,510115.69,4787249.57
884,15,BASAURI,2020,134,508309.79,4787414.88
885,15,BASAURI,2020,135,508304.21,4786986.06
886,15,BASAURI,2020,136,508674.53,4786774.05
887,15,BASAURI,2020,138,509218.3,4786260.07
888,15,BASAURI,2020,139,509130.31,4786344.06
889,15,BASAURI,2020,140,508446.51,4787361.12
890,15,BASAURI,2020,141,509283.46,4787923.04
891,15,BASAURI,2020,144,509931.98,4787029.91
892,15,BASAURI,2020,146,509151.6,4787527.5
893,15,BASAURI,2020,147,509526.44,4787650.18
894,15,BASAURI,2020,148,509314.58,4787862.11
895,15,BASAURI,2020,149,509060,4785336.28
896,15,BASAURI,2020,150,509118.77,4787643.55
897,15,BASAURI,2020,151,510547.66,4786352.07
898,15,BASAURI,2020,152,509021.79,4785879.73
899,15,BASAURI,2020,153,509143.63,4785258.07
900,15,BASAURI,2020,154,509143.51,4785430.31
901,15,BASAURI,2020,155,509614.89,4787587.97
902,15,BASAURI,2020,156,509519.09,4787537.06
903,15,BASAURI,2020,157,508737.3,4787168.49
904,15,BASAURI,2020,158,509353.64,4788035.73
905,92,BEDIA,2020,1,515975.68,4783956.36
906,92,BEDIA,2020,2,516019.79,4784054.6
907,92,BEDIA,2020,3,516266.57,4784232.89
908,92,BEDIA,2020,4,515309.57,4784732.07
909,92,BEDIA,2020,5,515624.9,4784035.99
910,92,BEDIA,2020,6,516609.17,4784020.53
911,92,BEDIA,2020,7,515197.56,4784842.53
912,92,BEDIA,2020,8,516423.46,4784182.15
913,92,BEDIA,2020,9,515191.18,4785015.64
914,92,BEDIA,2020,10,516280.12,4784125.79
915,92,BEDIA,2020,11,515754.7,4784160.8
916,92,BEDIA,2020,15,516150.06,4783750.52
917,92,BEDIA,2020,16,515973.51,4783956.03
918,92,BEDIA,2020,17,515314.82,4783850.62
919,92,BEDIA,2020,18,516471.7,4784140.79
920,16,BERANGO,2020,1,500165.43,4800479.95
921,16,BERANGO,2020,2,500167.39,4800478.11
922,16,BERANGO,2020,3,499867.23,4801843.36
923,16,BERANGO,2020,4,500227.25,4800878.03
924,16,BERANGO,2020,5,500348.63,4801111.19
925,16,BERANGO,2020,7,500104.66,4801481.94
926,16,BERANGO,2020,8,500282.34,4801364.67
927,16,BERANGO,2020,9,500133.03,4800990.55
928,16,BERANGO,2020,10,500011.97,4801471.75
929,16,BERANGO,2020,11,500010.01,4801497.09
930,16,BERANGO,2020,12,500294.28,4801560.23
931,16,BERANGO,2020,13,500429.16,4801102.85
932,16,BERANGO,2020,14,500356.9,4801014.81
933,16,BERANGO,2020,15,500303.44,4800637.96
934,16,BERANGO,2020,16,500148.68,4800760.11
935,16,BERANGO,2020,17,500206.49,4801147.77
936,16,BERANGO,2020,18,500631.39,4801251
937,16,BERANGO,2020,19,500584.24,4801137.62
938,16,BERANGO,2020,20,500428.44,4800511.26
939,16,BERANGO,2020,21,500275.47,4801886.56
940,16,BERANGO,2020,22,500328.39,4801766.92
941,16,BERANGO,2020,23,500307.2,4801734.88
942,16,BERANGO,2020,24,500346.03,4801111.4
943,16,BERANGO,2020,25,500104.12,4801479.66
944,16,BERANGO,2020,26,500177.71,4800669.8
945,16,BERANGO,2020,27,500438.38,4801471.33
946,16,BERANGO,2020,28,500209.84,4802053.84
947,16,BERANGO,2020,29,499909.49,4801511.71
948,16,BERANGO,2020,30,500010.44,4801714.51
949,16,BERANGO,2020,31,499916.46,4801781
950,16,BERANGO,2020,32,499825.17,4801601.37
951,16,BERANGO,2020,33,500148.02,4801699.68
952,16,BERANGO,2020,34,500534.04,4801048.6
953,16,BERANGO,2020,35,500482.42,4800862.34
954,16,BERANGO,2020,36,500451.46,4800753.4
955,16,BERANGO,2020,37,500419.58,4801355.8
956,16,BERANGO,2020,38,500577.8,4801343.57
957,16,BERANGO,2020,39,501745.88,4800513.64
958,16,BERANGO,2020,40,500654.28,4800517.13
959,16,BERANGO,2020,41,501093.76,4800692.41
960,16,BERANGO,2020,43,500520.94,4801772.56
961,16,BERANGO,2020,44,500174.88,4800671.31
962,16,BERANGO,2020,45,500293.84,4801562.71
963,16,BERANGO,2020,46,500430.57,4801104.8
964,16,BERANGO,2020,47,500011.42,4801469.81
965,16,BERANGO,2020,48,500092.59,4802205.42
966,16,BERANGO,2020,49,499585.69,4801899.45
967,16,BERANGO,2020,50,500866.31,4800530.04
968,16,BERANGO,2020,51,501115.9,4800194.15
969,16,BERANGO,2020,52,500041.21,4800585.32
970,16,BERANGO,2020,53,500055,4801587.07
971,16,BERANGO,2020,54,500615.92,4799323.62
972,16,BERANGO,2020,55,500057.24,4801639.83
973,16,BERANGO,2020,56,499780.52,4801694.27
974,17,BERMEO,2020,1,522418.77,4807429.93
975,17,BERMEO,2020,2,522408.22,4807306.67
976,17,BERMEO,2020,4,522582.94,4807526.98
